measurement_id,time,latitude,longitude,rsrp_dbm,rsrq_db,rssi_dbm,sinr_db,pathloss_db,dl_throughput_mbps,ul_throughput_mbps,operator,timing_advance,frequency_khz,channel_number,pci,cell_id,enb_id,sector_id
2696,2024-10-13 15:32:12.290,48.199394,16.345093,-76.5,-16.6,-37.9,18.6,97.0,77.9,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2697,2024-10-13 15:32:12.794,48.199394,16.345093,-76.2,-17.1,-39.1,20.2,96.0,93.2,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2698,2024-10-13 15:32:13.298,48.199394,16.345093,-76.6,-17.4,-39.2,17.7,97.0,65.0,0.1,A,4.0,2630000.0,2850,33,1629697,6366,1
2699,2024-10-13 15:32:13.801,48.199394,16.345093,-76.3,-17.8,-38.3,9.8,97.0,55.8,0.1,A,4.0,2630000.0,2850,33,1629697,6366,1
2700,2024-10-13 15:32:14.301,48.199394,16.345093,-76.0,-18.4,-37.6,3.4,97.0,83.0,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2701,2024-10-13 15:32:14.801,48.199394,16.345093,-75.9,-17.9,-37.9,2.4,97.0,46.9,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2702,2024-10-13 15:32:15.312,48.199394,16.345093,-75.9,-16.2,-39.5,18.0,97.0,68.8,0.3,A,4.0,2630000.0,2850,33,1629697,6366,1
2703,2024-10-13 15:32:15.822,48.199394,16.345093,-74.1,-17.1,-35.6,11.7,98.0,78.8,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2704,2024-10-13 15:32:16.322,48.199387,16.345095,-77.0,-19.1,-37.7,11.6,96.0,81.7,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2705,2024-10-13 15:32:16.824,48.199387,16.345095,-77.3,-18.5,-38.5,8.9,96.0,68.6,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2706,2024-10-13 15:00:36.368,48.197781,16.370533,-82.6,-15.4,-46.6,17.6,97.0,100.7,0.3,A,,2630000.0,2850,354,100097,391,1
2707,2024-10-13 15:32:17.328,48.199368,16.345095,-75.5,-17.9,-36.7,13.6,94.0,67.7,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2708,2024-10-13 15:32:17.837,48.199368,16.345095,-72.2,-17.8,-34.4,14.2,93.0,87.1,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2709,2024-10-13 15:32:18.340,48.199337,16.345093,-74.6,-16.4,-38.3,10.6,94.0,95.5,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2710,2024-10-13 15:32:18.855,48.199337,16.345093,-76.7,-17.1,-39.2,8.4,94.0,78.2,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2711,2024-10-13 15:32:19.360,48.19931,16.345076,-77.6,-17.4,-40.1,10.5,95.0,78.6,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2712,2024-10-13 15:32:19.870,48.19931,16.345076,-77.4,-15.7,-41.8,17.1,95.0,70.3,0.1,A,4.0,2630000.0,2850,33,1629697,6366,1
2713,2024-10-13 15:32:20.383,48.199287,16.345037,-77.7,-17.1,-40.6,14.5,95.0,76.4,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2714,2024-10-13 15:32:20.886,48.199287,16.345037,-76.1,-16.0,-40.1,17.8,94.0,51.6,0.1,A,4.0,2630000.0,2850,33,1629697,6366,1
2715,2024-10-13 15:32:21.403,48.199272,16.344984,-77.3,-15.9,-41.2,19.2,93.0,67.5,0.1,A,4.0,2630000.0,2850,33,1629697,6366,1
2716,2024-10-13 15:00:36.872,48.197781,16.370533,-85.5,-15.3,-49.0,15.6,100.0,93.4,0.3,A,,2630000.0,2850,354,100097,391,1
2717,2024-10-13 15:32:21.917,48.199272,16.344984,-78.3,-17.3,-40.3,14.2,94.0,75.2,0.4,A,4.0,2630000.0,2850,33,1629697,6366,1
2718,2024-10-13 15:32:22.417,48.199261,16.344917,-76.6,-18.8,-37.9,14.6,92.0,70.0,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2719,2024-10-13 15:32:22.922,48.199261,16.344917,-76.3,-16.6,-38.6,20.4,94.0,81.0,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2720,2024-10-13 15:32:23.430,48.199249,16.344843,-77.5,-15.1,-41.7,7.6,96.0,77.8,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2721,2024-10-13 15:32:23.936,48.199249,16.344843,-76.9,-16.2,-40.3,17.8,95.0,74.9,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2722,2024-10-13 15:32:24.439,48.199238,16.344765,-79.6,-16.9,-41.8,2.9,95.0,54.1,0.2,A,4.0,2630000.0,2850,33,1629697,6366,1
2723,2024-10-13 15:32:24.939,48.199238,16.344765,-79.3,-14.9,-43.4,5.6,95.0,31.4,0.4,A,3.0,2630000.0,2850,33,1629697,6366,1
2724,2024-10-13 15:32:25.439,48.199226,16.344685,-77.1,-17.1,-40.0,23.4,94.0,35.8,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2725,2024-10-13 15:32:25.953,48.199226,16.344685,-76.9,-16.3,-40.0,19.5,94.0,72.5,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2726,2024-10-13 15:32:26.458,48.199215,16.344603,-78.8,-18.3,-40.4,8.0,94.0,41.6,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2727,2024-10-13 15:32:26.990,48.199215,16.344603,-81.8,-10.8,-51.1,18.2,94.0,36.0,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2728,2024-10-13 15:00:37.374,48.197788,16.370464,-83.6,-15.1,-49.9,15.1,102.0,104.8,0.3,A,,2630000.0,2850,354,100097,391,1
2729,2024-10-13 15:32:27.490,48.199203,16.344521,-78.9,-18.0,-40.3,5.1,94.0,42.5,0.1,A,3.0,2630000.0,2850,33,1629697,6366,1
2730,2024-10-13 15:32:28.001,48.199203,16.344521,-77.9,-15.1,-40.3,18.5,95.0,67.4,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2731,2024-10-13 15:32:28.506,48.199188,16.344437,-77.9,-17.0,-40.3,13.9,95.0,64.2,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2732,2024-10-13 15:32:29.011,48.199188,16.344437,-78.1,-17.1,-40.3,17.7,95.0,71.4,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2733,2024-10-13 15:32:29.514,48.199177,16.344355,-78.2,-17.3,-40.1,21.0,95.0,68.6,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2734,2024-10-13 15:32:30.016,48.199177,16.344355,-77.6,-16.0,-41.6,13.8,95.0,65.8,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2735,2024-10-13 15:32:30.546,48.199162,16.344269,-79.8,-16.2,-43.1,15.9,97.0,57.5,0.2,A,2.0,2630000.0,2850,33,1629697,6366,1
2736,2024-10-13 15:32:31.057,48.199162,16.344269,-79.8,-17.8,-42.0,8.5,96.0,30.0,0.1,A,3.0,2630000.0,2850,33,1629697,6366,1
2737,2024-10-13 15:32:31.558,48.199146,16.344181,-77.5,-17.3,-40.3,5.6,95.0,64.4,0.1,A,3.0,2630000.0,2850,33,1629697,6366,1
2738,2024-10-13 15:32:32.062,48.199146,16.344181,-77.1,-16.3,-40.9,7.8,95.0,66.7,0.2,A,2.0,2630000.0,2850,33,1629697,6366,1
2739,2024-10-13 15:00:37.881,48.197788,16.370464,-83.1,-16.3,-48.4,17.1,102.0,85.3,0.3,A,,2630000.0,2850,354,100097,391,1
2740,2024-10-13 15:32:32.574,48.199135,16.344097,-78.8,-16.2,-42.1,8.6,95.0,47.4,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2741,2024-10-13 15:32:33.074,48.199135,16.344097,-78.2,-16.1,-42.1,7.1,95.0,49.8,0.2,A,2.0,2630000.0,2850,33,1629697,6366,1
2742,2024-10-13 15:32:33.577,48.199123,16.344015,-77.6,-16.7,-40.6,17.7,95.0,26.2,0.2,A,2.0,2630000.0,2850,33,1629697,6366,1
2743,2024-10-13 15:32:34.078,48.199123,16.344015,-79.2,-16.6,-42.6,13.0,95.0,60.2,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2744,2024-10-13 15:32:34.580,48.199112,16.343935,-79.3,-16.4,-42.4,12.8,94.0,57.3,0.1,A,3.0,2630000.0,2850,33,1629697,6366,1
2745,2024-10-13 15:32:35.085,48.199112,16.343935,-79.3,-17.0,-41.8,19.5,95.0,54.7,0.1,A,3.0,2630000.0,2850,33,1629697,6366,1
2746,2024-10-13 15:32:35.592,48.199097,16.343857,-74.7,-14.9,-37.4,18.7,94.0,84.6,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2747,2024-10-13 15:32:36.105,48.199097,16.343857,-79.4,-15.8,-43.5,17.6,95.0,68.4,0.1,A,3.0,2630000.0,2850,33,1629697,6366,1
2748,2024-10-13 15:32:36.621,48.199085,16.343781,-79.2,-16.8,-41.7,15.7,94.0,75.0,0.1,A,2.0,2630000.0,2850,33,1629697,6366,1
2749,2024-10-13 15:32:37.137,48.199085,16.343781,-79.5,-17.1,-41.7,9.9,94.0,66.4,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2750,2024-10-13 15:32:37.637,48.199074,16.343706,-80.0,-17.3,-40.0,1.3,95.0,33.4,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2751,2024-10-13 15:00:38.385,48.1978,16.370394,-82.8,-15.8,-49.1,17.5,102.0,85.7,0.3,A,,2630000.0,2850,354,100097,391,1
2752,2024-10-13 15:32:38.139,48.199074,16.343706,-78.4,-17.9,-40.3,-0.7,95.0,29.3,0.4,A,3.0,2630000.0,2850,33,1629697,6366,1
2753,2024-10-13 15:32:38.642,48.199066,16.343641,-78.2,-16.2,-42.0,5.2,95.0,44.4,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2754,2024-10-13 15:32:39.154,48.199066,16.343641,-80.0,-18.4,-39.9,-0.4,97.0,54.2,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2755,2024-10-13 15:32:39.655,48.199055,16.34358,-78.2,-15.5,-41.3,9.1,98.0,38.3,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2756,2024-10-13 15:32:40.155,48.199055,16.34358,-79.8,-17.4,-42.4,16.0,97.0,57.7,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2757,2024-10-13 15:32:40.657,48.199047,16.343529,-81.9,-17.3,-44.6,15.0,97.0,75.3,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2758,2024-10-13 15:32:41.157,48.199047,16.343529,-80.4,-15.0,-44.8,14.0,98.0,71.0,0.1,A,3.0,2630000.0,2850,33,1629697,6366,1
2759,2024-10-13 15:32:41.657,48.199039,16.343487,-80.1,-18.0,-41.4,7.1,98.0,44.8,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2761,2024-10-13 15:32:42.157,48.199039,16.343487,-77.9,-17.1,-40.8,6.2,97.0,60.8,0.2,A,2.0,2630000.0,2850,33,1629697,6366,1
2762,2024-10-13 15:32:42.673,48.199036,16.343454,-80.3,-18.1,-42.1,7.5,98.0,69.2,0.1,A,3.0,2630000.0,2850,33,1629697,6366,1
2763,2024-10-13 15:32:43.175,48.199036,16.343454,-82.4,-17.9,-44.1,12.0,98.0,67.6,0.2,A,3.0,2630000.0,2850,33,1629697,6366,1
2764,2024-10-13 15:00:38.886,48.1978,16.370394,-82.3,-16.0,-48.1,19.2,101.0,83.9,0.3,A,,2630000.0,2850,354,100097,391,1
2765,2024-10-13 15:32:43.698,48.199032,16.343431,-74.6,-11.3,-42.9,9.1,90.0,58.5,0.1,A,3.0,2630000.0,2850,35,1629699,6366,3
2766,2024-10-13 15:32:44.205,48.199032,16.343431,-74.5,-17.9,-35.2,17.5,91.0,32.9,0.2,A,3.0,2630000.0,2850,35,1629699,6366,3
2767,2024-10-13 15:32:44.712,48.199032,16.34342,-79.0,-18.4,-40.5,-2.8,94.0,54.5,0.2,A,3.0,2630000.0,2850,35,1629699,6366,3
2768,2024-10-13 15:32:45.239,48.199028,16.343416,-77.9,-16.9,-40.4,2.2,94.0,46.3,0.2,A,3.0,2630000.0,2850,35,1629699,6366,3
2769,2024-10-13 15:32:45.749,48.199028,16.343416,-78.0,-17.9,-39.9,2.8,94.0,17.8,0.1,A,3.0,2630000.0,2850,35,1629699,6366,3
2770,2024-10-13 15:32:46.255,48.199028,16.343416,-77.6,-17.6,-40.0,12.1,94.0,53.1,0.2,A,3.0,2630000.0,2850,35,1629699,6366,3
2771,2024-10-13 15:32:46.762,48.199028,16.343416,-78.0,-17.7,-39.9,5.7,94.0,49.4,0.2,A,3.0,2630000.0,2850,35,1629699,6366,3
2772,2024-10-13 15:32:47.270,48.199028,16.343416,-78.0,-16.6,-41.1,15.6,94.0,57.5,0.2,A,3.0,2630000.0,2850,35,1629699,6366,3
2773,2024-10-13 15:32:47.773,48.199028,16.343416,-78.9,-18.6,-38.8,10.7,94.0,35.2,0.1,A,3.0,2630000.0,2850,35,1629699,6366,3
2774,2024-10-13 15:00:39.391,48.197807,16.370325,-82.1,-15.6,-47.3,18.9,100.0,92.2,0.2,A,,2630000.0,2850,354,100097,391,1
2775,2024-10-13 15:32:48.276,48.199028,16.343416,-78.4,-18.4,-39.6,11.5,94.0,51.9,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2776,2024-10-13 15:32:48.785,48.199028,16.343416,-78.9,-17.9,-39.9,8.4,95.0,34.1,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2777,2024-10-13 15:32:49.291,48.199028,16.343416,-78.8,-18.4,-40.3,9.0,94.0,54.4,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2778,2024-10-13 15:32:49.791,48.199028,16.343416,-78.8,-18.7,-39.1,16.7,94.0,43.3,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2779,2024-10-13 15:32:50.292,48.199028,16.343416,-78.1,-18.2,-39.9,16.5,94.0,71.4,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2780,2024-10-13 15:32:50.797,48.199028,16.343416,-79.6,-19.9,-39.8,0.7,95.0,38.5,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2781,2024-10-13 15:32:51.302,48.199028,16.343416,-79.1,-20.0,-38.4,2.6,94.0,51.1,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2782,2024-10-13 15:32:51.803,48.199028,16.343416,-78.5,-18.4,-40.1,16.7,94.0,41.0,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2783,2024-10-13 15:32:52.304,48.199028,16.343416,-78.9,-18.8,-40.0,4.5,94.0,62.9,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2784,2024-10-13 15:32:52.808,48.199028,16.343416,-78.4,-18.4,-40.1,16.2,95.0,61.7,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2785,2024-10-13 15:32:53.309,48.199028,16.343416,-78.5,-18.3,-40.1,15.7,95.0,73.3,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2786,2024-10-13 15:00:39.895,48.197807,16.370325,-81.8,-16.3,-45.4,18.5,99.0,104.2,0.2,A,,2630000.0,2850,354,100097,391,1
2787,2024-10-13 15:32:53.809,48.199028,16.343416,-77.9,-18.3,-39.6,16.2,95.0,77.1,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2788,2024-10-13 15:32:54.314,48.199028,16.343416,-78.0,-18.4,-39.4,15.4,95.0,67.2,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2789,2024-10-13 15:32:54.818,48.199028,16.343416,-78.8,-18.6,-40.1,1.3,95.0,52.0,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2790,2024-10-13 15:32:55.322,48.199028,16.343416,-77.4,-17.9,-39.4,16.0,94.0,58.7,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2791,2024-10-13 15:32:55.832,48.199028,16.343416,-77.3,-16.4,-40.5,14.1,94.0,56.7,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2792,2024-10-13 15:32:56.332,48.199028,16.343416,-77.3,-17.8,-39.2,17.5,94.0,50.4,0.3,A,2.0,2630000.0,2850,35,1629699,6366,3
2793,2024-10-13 15:32:56.839,48.199028,16.343416,-78.0,-17.0,-40.6,16.8,94.0,64.1,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2794,2024-10-13 15:32:57.351,48.199028,16.343416,-79.8,-11.3,-48.0,10.0,94.0,65.9,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2795,2024-10-13 15:32:57.854,48.199028,16.343416,-79.6,-17.3,-42.3,17.3,95.0,34.0,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2796,2024-10-13 15:32:58.365,48.199028,16.343416,-79.6,-18.1,-41.5,12.0,95.0,70.5,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2797,2024-10-13 15:32:58.872,48.199028,16.343416,-79.2,-17.8,-41.1,15.3,95.0,75.8,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2798,2024-10-13 15:00:40.407,48.197823,16.370258,-80.8,-14.9,-46.5,20.3,98.0,98.0,0.2,A,,2630000.0,2850,354,100097,391,1
2799,2024-10-13 15:32:59.378,48.199028,16.343416,-79.3,-17.6,-40.8,15.0,95.0,67.6,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2800,2024-10-13 15:32:59.887,48.199028,16.343416,-78.8,-17.1,-41.7,4.0,95.0,38.5,0.3,A,2.0,2630000.0,2850,35,1629699,6366,3
2801,2024-10-13 15:33:00.387,48.199028,16.343416,-78.8,-17.9,-40.2,11.7,95.0,79.1,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2802,2024-10-13 15:33:00.892,48.199028,16.343416,-79.1,-18.4,-40.5,11.5,95.0,53.4,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2803,2024-10-13 15:33:01.399,48.199028,16.343416,-78.8,-18.3,-40.2,5.5,95.0,65.7,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2804,2024-10-13 15:33:01.912,48.199028,16.343416,-79.3,-18.2,-41.0,8.4,95.0,64.3,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2805,2024-10-13 15:33:02.427,48.199028,16.343416,-79.2,-18.2,-40.4,5.8,95.0,60.0,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2806,2024-10-13 15:33:02.928,48.199028,16.343416,-79.1,-18.1,-40.9,6.8,95.0,44.1,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2807,2024-10-13 15:33:03.442,48.199028,16.343416,-80.9,-11.9,-47.9,9.0,95.0,50.6,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2808,2024-10-13 15:33:03.943,48.199028,16.343416,-79.6,-19.7,-39.9,1.4,95.0,25.8,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2809,2024-10-13 15:00:40.911,48.197823,16.370258,-80.1,-14.6,-45.5,20.7,96.0,101.7,0.2,A,,2630000.0,2850,354,100097,391,1
2810,2024-10-13 15:33:04.457,48.199028,16.343416,-79.5,-17.8,-41.4,15.7,95.0,55.7,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2811,2024-10-13 15:33:04.958,48.199028,16.343416,-79.6,-17.5,-41.8,14.1,95.0,64.0,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2812,2024-10-13 15:33:05.458,48.199028,16.343416,-79.2,-17.9,-41.3,11.4,95.0,25.6,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2813,2024-10-13 15:33:05.962,48.199028,16.343416,-79.2,-17.3,-41.9,10.7,95.0,31.0,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2814,2024-10-13 15:33:06.462,48.199028,16.343416,-80.1,-18.1,-41.4,5.0,95.0,42.9,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2815,2024-10-13 15:33:06.970,48.199028,16.343416,-79.9,-19.0,-40.3,1.5,95.0,43.8,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2816,2024-10-13 15:33:07.470,48.199028,16.343416,-80.0,-17.4,-42.5,13.9,95.0,57.5,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2817,2024-10-13 15:33:07.977,48.199028,16.343416,-78.3,-16.7,-41.3,5.8,95.0,40.9,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2818,2024-10-13 15:33:08.485,48.199028,16.343416,-78.6,-19.1,-39.4,12.8,94.0,32.5,0.3,A,2.0,2630000.0,2850,35,1629699,6366,3
2819,2024-10-13 15:33:08.995,48.199028,16.343416,-78.5,-20.3,-38.3,-0.5,94.0,39.0,0.3,A,2.0,2630000.0,2850,35,1629699,6366,3
2820,2024-10-13 15:33:09.512,48.199028,16.343416,-78.3,-19.8,-38.5,-0.8,94.0,38.1,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2821,2024-10-13 15:00:41.418,48.19783,16.370186,-81.5,-14.7,-46.8,22.1,95.0,106.6,0.2,A,,2630000.0,2850,354,100097,391,1
2822,2024-10-13 15:33:10.018,48.199028,16.343416,-77.8,-17.6,-39.3,10.1,95.0,38.4,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2823,2024-10-13 15:33:10.532,48.199028,16.343416,-77.5,-18.6,-38.9,13.2,94.0,60.4,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2824,2024-10-13 15:33:11.037,48.199028,16.343416,-77.7,-17.9,-39.3,16.3,95.0,77.0,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2825,2024-10-13 15:33:11.543,48.199028,16.343416,-77.4,-16.3,-40.6,16.1,94.0,71.0,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2826,2024-10-13 15:33:12.046,48.199028,16.343416,-77.5,-18.0,-39.2,13.3,94.0,55.7,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2827,2024-10-13 15:33:12.558,48.199028,16.343416,-77.9,-17.3,-40.6,15.5,94.0,30.7,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2829,2024-10-13 15:33:13.065,48.199028,16.343416,-78.5,-19.4,-38.8,0.6,94.0,66.0,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2830,2024-10-13 15:33:13.573,48.199028,16.343416,-78.5,-19.8,-38.8,-0.8,95.0,31.1,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2831,2024-10-13 15:33:14.078,48.199028,16.343416,-77.8,-16.3,-41.5,13.1,95.0,47.4,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2832,2024-10-13 15:33:14.583,48.199028,16.343416,-78.2,-20.4,-37.8,-0.4,94.0,45.2,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2833,2024-10-13 15:00:41.922,48.19783,16.370186,-79.8,-14.7,-45.1,23.2,97.0,118.7,0.2,A,,2630000.0,2850,354,100097,391,1
2834,2024-10-13 15:33:15.096,48.199028,16.343416,-77.6,-19.8,-37.8,9.5,94.0,44.3,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2835,2024-10-13 15:33:15.598,48.199028,16.343416,-76.2,-15.9,-39.6,17.7,94.0,34.6,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2836,2024-10-13 15:33:16.103,48.199028,16.343416,-77.8,-17.3,-40.1,12.5,93.0,50.8,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2837,2024-10-13 15:33:16.623,48.199024,16.343397,-80.0,-18.4,-40.6,0.7,96.0,39.8,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2838,2024-10-13 15:33:17.135,48.199024,16.343397,-76.9,-17.2,-39.7,4.8,96.0,45.1,0.5,A,2.0,2630000.0,2850,35,1629699,6366,3
2839,2024-10-13 15:33:17.650,48.19902,16.343369,-76.0,-18.1,-37.9,5.2,97.0,31.3,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2840,2024-10-13 15:33:18.152,48.19902,16.343369,-79.7,-16.1,-43.5,8.3,98.0,41.4,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2841,2024-10-13 15:33:18.654,48.19902,16.343332,-78.2,-15.8,-39.9,10.1,98.0,49.3,0.3,A,2.0,2630000.0,2850,35,1629699,6366,3
2842,2024-10-13 15:33:19.157,48.19902,16.343332,-77.1,-16.2,-40.9,14.9,97.0,61.9,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2843,2024-10-13 15:33:19.659,48.199024,16.343302,-78.8,-16.6,-39.8,2.5,95.0,68.3,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2844,2024-10-13 15:33:20.172,48.199024,16.343302,-73.6,-19.6,-34.0,11.8,96.0,43.7,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2845,2024-10-13 15:00:42.423,48.197838,16.370119,-81.6,-15.1,-46.8,21.2,96.0,118.1,0.2,A,,2630000.0,2850,354,100097,391,1
2846,2024-10-13 15:33:20.706,48.199036,16.343277,-80.5,-15.6,-44.9,11.4,96.0,52.1,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2847,2024-10-13 15:33:21.218,48.199055,16.343254,-71.4,-17.6,-33.2,18.9,97.0,41.9,0.1,A,1.0,2630000.0,2850,35,1629699,6366,3
2848,2024-10-13 15:33:21.724,48.199055,16.343254,-72.2,-17.8,-34.4,9.7,93.0,68.8,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2849,2024-10-13 15:33:22.224,48.199085,16.343239,-76.8,-18.8,-37.8,11.0,90.0,46.2,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2850,2024-10-13 15:33:22.738,48.199085,16.343239,-67.8,-18.1,-29.6,12.5,87.0,49.4,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2851,2024-10-13 15:33:23.239,48.199131,16.343243,-75.9,-16.8,-37.8,12.6,89.0,60.6,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2852,2024-10-13 15:33:23.792,48.199131,16.343243,-78.8,-11.3,-47.2,14.8,92.0,64.4,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2853,2024-10-13 15:33:24.292,48.199181,16.343248,-77.4,-15.6,-41.7,12.8,94.0,51.1,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2854,2024-10-13 15:33:24.804,48.199181,16.343248,-74.6,-17.1,-36.9,13.4,93.0,30.5,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2855,2024-10-13 15:33:25.313,48.199226,16.34325,-73.9,-16.1,-37.8,15.8,92.0,62.5,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2856,2024-10-13 15:00:42.930,48.197838,16.370119,-81.2,-16.8,-44.4,20.9,96.0,120.6,0.3,A,,2630000.0,2850,354,100097,391,1
2857,2024-10-13 15:33:25.816,48.199226,16.34325,-77.5,-15.3,-41.6,7.3,94.0,74.6,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2858,2024-10-13 15:33:26.320,48.199276,16.34325,-76.1,-16.7,-37.5,7.4,95.0,80.2,0.1,A,2.0,2630000.0,2850,35,1629699,6366,3
2859,2024-10-13 15:33:26.833,48.199276,16.34325,-80.1,-20.0,-40.1,14.9,97.0,43.8,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2860,2024-10-13 15:33:27.335,48.199326,16.343252,-81.0,-15.9,-42.5,13.0,97.0,47.3,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
2861,2024-10-13 15:33:27.840,48.199326,16.343252,-77.1,-16.1,-41.0,16.2,97.0,65.7,0.2,A,2.0,2630000.0,2850,35,1629699,6366,3
